             t,             x,             y,             z,       particle
    3.674593242,    5.122775179,    7.363410589,    22.75125159,              8
    3.684605757,     5.34683872,    7.557681411,      22.510311,              8
    3.694618273,    5.567922989,    7.774541147,    22.30388157,              8
    3.704630788,    5.788584805,    8.012721423,    22.13313189,              8
    3.714643304,    6.010998467,    8.270788505,     21.9994926,              8
     3.72465582,     6.23697747,    8.547116521,    21.90462184,              8
    3.734668335,    6.467991375,    8.839851085,    21.85036898,              8
    3.744680851,    6.705177346,    9.146865399,    21.83873381,              8
    3.754693367,    6.949346152,    9.465711069,    21.87181766,              8
    3.764705882,    7.200982643,    9.793566189,    21.95176364,              8
    3.774718398,    7.460240998,    10.12718374,    22.08068261,              8
    3.784730914,    7.726935272,    10.46284401,    22.26056218,              8
    3.794743429,    8.000526146,    10.79631556,     22.4931561,              8
    3.804755945,    8.280105087,       11.12283,    22.77985264,              8
    3.814768461,    8.564377578,    11.43707684,    23.12152146,              8
    3.824780976,    8.851647504,    11.73322505,    23.51834056,              8
    3.834793492,    9.139805258,    12.00497853,    23.96960733,              8
    3.844806008,    9.426322586,    12.24567216,    24.47354105,              8
    3.854818523,    9.708257543,      12.448414,    25.02708777,              8
    3.864831039,    9.982273189,    12.60627706,    25.62574272,              8
    3.874843554,    10.24467358,    12.71254058,    26.26340898,              8
     3.88485607,    10.49146028,    12.76097589,    26.93231427,              8
    3.894868586,    10.71841184,    12.74616646,    27.62300851,              8
    3.904881101,     10.9211873,    12.66384495,     28.3244633,              8
    3.914893617,    11.09545307,    12.51122441,    29.02428899,              8
    3.924906133,     11.2370302,    12.28729542,    29.70907605,              8
    3.934918648,    11.34205672,    11.99305885,    30.36485445,              8
    3.944931164,    11.40715693,    11.63166458,    30.97765013,              8
     3.95494368,     11.4296077,    11.20843185,    31.53410217,              8
    3.964956195,    11.40749011,    10.73073634,    32.02209199,              8
    3.974968711,    11.33981474,    10.20776125,    32.43132869,              8
    3.984981227,    11.22660939,    9.650124805,    32.75383504,              8
    3.994993742,    11.06896093,    9.069409946,     32.9842871,              8
    4.005006258,    10.86900583,    8.477633969,    33.12017659,              8
    4.015018773,    10.62986864,    7.886702157,    33.16178521,              8
    4.025031289,      10.355552,    7.307890701,    33.11198224,              8
    4.035043805,    10.05078587,    6.751399253,    32.97587544,              8
     4.04505632,    9.720847205,    6.226003847,    32.76035893,              8
    4.055068836,    9.371362869,    5.738828194,    32.47360773,              8
    4.065081352,    9.008109402,    5.295237859,    32.12456761,              8
    4.075093867,    8.636822248,    4.898849444,    31.72248168,              8
    4.085106383,    8.263024967,    4.551637344,    31.27648414,              8
    4.095118899,    7.891886205,    4.254114674,    30.79527903,              8
    4.105131414,    7.528109052,    4.005562697,    30.28691012,              8
     4.11514393,    7.175854416,    3.804284057,    29.75861805,              8
    4.125156446,     6.83869738,    3.647858454,    29.21677421,              8
    4.135168961,    6.519613488,    3.533384052,    28.66687669,              8
    4.145181477,    6.220990544,    3.457693053,    28.11359252,              8
    4.155193992,    5.944660795,    3.417534703,    27.56083111,              8
    4.165206508,    5.691948186,    3.409723094,    27.01183563,              8
    4.175219024,    5.463725677,    3.431250307,    26.46928189,              8
    4.185231539,     5.26047814,    3.479367557,    25.93537694,              8
    4.195244055,    5.082367081,     3.55163835,    25.41195217,              8
    4.205256571,    4.929294208,    3.645968174,    24.90054798,              8
    4.215269086,    4.800961605,     3.76061533,    24.40248859,              8
    4.225281602,    4.696926977,    3.894187165,    23.91894692,              8
    4.235294118,    4.616652996,    4.045625456,     23.4510003,              8
    4.245306633,    4.559550242,     4.21418406,    22.99967801,              8
    4.255319149,    4.525013624,    4.399401303,     22.5660023,              8
    4.265331665,    4.512452392,    4.601068929,    22.15102405,              8
     4.27534418,    4.521314046,    4.819198882,    21.75585461,              8
    4.285356696,    4.551102529,    5.053988644,    21.38169491,              8
    4.295369212,    4.601391141,    5.305785441,    21.02986293,              8
    4.305381727,    4.671830571,    5.575049204,    20.70182018,              8
    4.315394243,    4.762152434,    5.862313869,    20.39919791,              8
    4.325406758,    4.872168578,     6.16814629,    20.12382322,              8
    4.335419274,    5.001766349,    6.493101823,    19.87774512,              8
     4.34543179,    5.150899896,    6.837675438,    19.66326031,              8
    4.355444305,     5.31957745,     7.20224707,    19.48293794,              8
    4.365456821,    5.507844412,    7.587019836,    19.33964226,              8
    4.375469337,    5.715761955,    7.991949771,     19.2365516,              8
    4.385481852,    5.943380736,     8.41666582,     19.1771711,              8
    4.395494368,    6.190709245,    8.860379122,    19.16533637,              8
    4.405506884,    6.457676232,    9.321781121,    19.20520367,              8
    4.415519399,    6.744086721,    9.798930808,    19.30122168,              8
